ocreval Accuracy Report Version 7.0
-----------------------------------
  314118   Characters
    3577   Errors
   98.86%  Accuracy

       0   Reject Characters
       0   Suspect Markers
       0   False Marks
    0.00%  Characters Marked
   98.86%  Accuracy After Correction

     Ins    Subst      Del   Errors
       0        0        0        0   Marked
    2661      461      455     3577   Unmarked
    2661      461      455     3577   Total

   Count   Missed   %Right
   46746      211    99.55   ASCII Spacing Characters
   23184     2475    89.32   ASCII Special Symbols
   12411       19    99.85   ASCII Digits
   79632       74    99.91   ASCII Uppercase Letters
  144900      105    99.93   ASCII Lowercase Letters
    4284       36    99.16   Latin1 Special Symbols
    1323      104    92.14   General Punctuation
    1134       98    91.36   Superscripts and Subscripts
     252        0   100.00   Currency Symbols
     252        0   100.00   Letterlike Symbols
  314118     3122    99.01   Total

  Errors   Marked   Correct-Generated
    2261        0   {------------------------...}-{}
     148        0   { }-{}
      97        0   {}-{ }
      70        0   {RALIA Agency will way ¢...}-{H}
      62        0   {’}-{'}
      51        0   {...}-{…}
      29        0   {⁰}-{°}
      26        0   {I}-{l}
      23        0   {/}-{ }
      22        0   {}-{⁶}
      21        0   {}-{'}
      21        0   {}-{Superscript Four ⁴ ]...}
      19        0   { n⁵ = n x n x n x n}-{}
      19        0   {}-{n⁵ = n x n x n x n<\n>}
      14        0   {}-{I}
      12        0   {------------}-{............}
      12        0   {³ -}-{.}
      10        0   {CE1897 AUS}-{N}
      10        0   {\}-{ }
      10        0   {r ⁴ | | su}-{}
      10        0   {}-{]}
      10        0   {⁵}-{⁸}
       9        0   {*987968CC}-{}
       9        0   {\}-{}
       9        0   {_}-{ }
       9        0   {}-{K}
       9        0   {}-{®}
       9        0   {}-{⁰}
       9        0   {}-{⁵}
       9        0   {⁵}-{³}
       8        0   {.}-{…}
       8        0   {cript Fo}-{}
       8        0   {}-{L}
       8        0   {—}-{}
       8        0   {⁴}-{⁶}
       7        0   {}-{)}
       7        0   {}-{l}
       7        0   {}-{t}
       7        0   {}-{‘}
       7        0   {“⁵” }-{ttS5½"<\n>}
       6        0   { -}-{.}
       6        0   { = n x}-{}
       6        0   { …}-{...}
       6        0   {..}-{…}
       6        0   {\ }-{}
       6        0   {}-{⁸}
       6        0   {³ }-{}
       6        0   {³}-{⁵}
       6        0   {’}-{'‘}
       6        0   {⁹}-{°}
       5        0   {--}-{.....}
       5        0   {O}-{0}
       5        0   {Super}-{}
       5        0   {}-{"}
       5        0   {}-{,}
       5        0   {}-{J}
       5        0   {}-{…}
       5        0   {“⁵” }-{tt5+<\n>}
       5        0   {“⁵” }-{«( 5<\n>}
       5        0   {“⁵” }-{«c g<\n>}
       5        0   {“⁵” }-{«¢ 5<\n>}
       5        0   {⁸}-{⁶}
       4        0   { -}-{}
       4        0   {'}-{’}
       4        0   {.}-{,}
       4        0   {.}-{}
       4        0   {I.}-{L}
       4        0   {I}-{1}
       4        0   {S}-{. x5}
       4        0   {_}-{ \\'}
       4        0   {}-{0}
       4        0   {}-{U}
       4        0   {}-{n X<\n>}
       4        0   {}-{r}
       4        0   {}-{³}
       4        0   {}-{¼}
       4        0   {}-{—}
       4        0   {¥}-{Y}
       4        0   {“⁵” }-{«5<\n>}
       4        0   {“⁵” }-{«5»<\n>}
       4        0   {“⁵”}-{«c b}
       4        0   {⁵}-{⁹}
       3        0   { n }-{wm}
       3        0   { ——}-{}
       3        0   {$}-{S}
       3        0   {-}-{}
       3        0   {1-W}-{TAM}
       3        0   {1}-{I}
       3        0   {E}-{I :}
       3        0   {F}-{1 ‘}
       3        0   {NTH}-{}
       3        0   {c}-{s}
       3        0   {v_}-{y/ }
       3        0   {}-{-}
       3        0   {}-{3}
       3        0   {}-{a}
       3        0   {}-{c}
       3        0   {}-{½}
       3        0   {}-{”}
       3        0   {}-{⁹}
       3        0   {¥v}-{Ywy}
