ocreval Accuracy Report Version 7.0
-----------------------------------
  314118   Characters
    3588   Errors
   98.86%  Accuracy

       4   Reject Characters
       0   Suspect Markers
       0   False Marks
    0.00%  Characters Marked
   98.86%  Accuracy After Correction

     Ins    Subst      Del   Errors
       1        3        1        5   Marked
    2695      489      399     3583   Unmarked
    2696      492      400     3588   Total

   Count   Missed   %Right
   46746      182    99.61   ASCII Spacing Characters
   23184     2538    89.05   ASCII Special Symbols
   12411       36    99.71   ASCII Digits
   79632       69    99.91   ASCII Uppercase Letters
  144900      142    99.90   ASCII Lowercase Letters
    4284       57    98.67   Latin1 Special Symbols
    1323       91    93.12   General Punctuation
    1134       73    93.56   Superscripts and Subscripts
     252        0   100.00   Currency Symbols
     252        0   100.00   Letterlike Symbols
  314118     3188    98.99   Total

  Errors   Marked   Correct-Generated
    2261        0   {------------------------...}-{}
     111        0   { }-{}
      96        0   {...}-{…}
      96        0   {}-{ }
      82        0   {CE1897 AUSTRALIA Agency ...}-{}
      43        0   {’}-{'}
      24        0   {I}-{l}
      23        0   {/}-{ }
      22        0   {⁰}-{°}
      21        0   {}-{'}
      21        0   {}-{Superscript Four ⁴ ]...}
      19        0   { n⁵ = n x n x n x n}-{}
      19        0   {}-{n⁵ : n x n x n x n<\n>}
      16        0   {· }-{}
      13        0   {⁵}-{⁸}
      12        0   {..}-{…}
      12        0   {\}-{ }
      11        0   {}-{’}
      10        0   {r ⁴ | | su}-{}
       9        0   {*987968CC}-{}
       9        0   {}-{]}
       8        0   { -}-{.}
       8        0   {..}-{……}
       8        0   {9}-{0}
       8        0   {cript Fo}-{}
       8        0   {c}-{se}
       8        0   {}-{,}
       8        0   {}-{¼}
       8        0   {—}-{}
       7        0   {'}-{’}
       7        0   {.}-{}
       7        0   {.}-{…}
       7        0   {\}-{}
       7        0   {_}-{ }
       7        0   {}-{⁶}
       7        0   {“⁵” }-{tt5½¼e<\n>}
       6        0   { = n x}-{}
       6        0   {I.}-{L}
       6        0   {}-{:}
       6        0   {}-{I}
       6        0   {}-{t}
       6        0   {}-{³}
       6        0   {}-{⁸}
       6        0   {¥}-{Y}
       6        0   {³ -}-{.}
       6        0   {“⁵” }-{ttS5+<\n>}
       6        0   {“⁵” }-{«6 5»<\n>}
       5        0   {-}-{}
       5        0   {Super}-{}
       5        0   {c}-{s}
       5        0   {}-{0}
       5        0   {}-{O}
       5        0   {}-{l}
       5        0   {}-{⁵}
       5        0   {“⁵” }-{©c g<\n>}
       5        0   {“⁵” }-{«( 5<\n>}
       5        0   {”}-{"}
       4        0   {"}-{'}
       4        0   {$}-{S}
       4        0   {'}-{}
       4        0   {.}-{,}
       4        0   {/}-{}
       4        0   {0}-{O}
       4        0   {1-}-{E}
       4        0   {1-}-{T}
       4        0   {1}-{I}
       4        0   {It}-{H}
       4        0   {R}-{P}
       4        0   {}-{(}
       4        0   {}-{-}
       4        0   {}-{.}
       4        0   {}-{F}
       4        0   {}-{K}
       4        0   {}-{e}
       4        0   {}-{f}
       4        0   {}-{n X<\n>}
       4        0   {}-{‘}
       4        0   {³ }-{}
       4        0   {·}-{:}
       4        0   {‘}-{}
       4        0   {“⁵” }-{«5<\n>}
       4        0   {“⁵” }-{«5»<\n>}
       4        0   {“⁵”}-{cc $}
       4        0   {⁵}-{³}
       4        0   {⁹}-{°}
       3        0   { ——}-{}
       3        0   { …}-{...}
       3        0   {-¥v}-{¥Yy}
       3        0   {I}-{}
       3        0   {\}-{/}
       3        0   {_T}-{ 'F}
       3        0   {r}-{T}
       3        0   {v_}-{y/ }
       3        0   {v}-{w}
       3        0   {}-{)}
       3        0   {}-{+}
       3        0   {}-{. 5}
       3        0   {}-{/}
       3        0   {}-{8}
       3        0   {}-{L}
       3        0   {}-{U}
       3        0   {}-{Y}
       3        0   {}-{a}
       3        0   {}-{u}
       3        0   {}-{£4<\n>}
       3        0   {}-{¾}
       3        0   {³ -}-{¾.}
       3        0   {³ -}-{¾}
       3        0   {³}-{3}
       3        0   {³}-{⁵}
       3        0   {⁵}-{}
       2        2   {x-}-{~}
       2        2   {x-}-{~~}
       2        0   { :}-{}
       2        0   { g}-{!}
       2        0   { ½}-{½a}
       2        0   { …}-{….}
       2        0   {(}-{K\}
       2        0   {-¥}-{¥Y}
       2        0   {//}-{ w}
       2        0   {//}-{ }
       2        0   {8}-{SO}
       2        0   {9}-{o }
       2        0   {A'}-{.}
       2        0   {EX}-{.A}
       2        0   {F}-{1 }
       2        0   {I}-{!}
       2        0   {U}-{l }
       2        0   {\ }-{ /}
       2        0   {\ }-{}
       2        0   {\}-{(}
       2        0   {_}-{/ }
       2        0   {c}-{C}
       2        0   {d}-{QU}
       2        0   {e}-{c}
       2        0   {g}-{q}
       2        0   {h}-{b}
       2        0   {l }-{U}
       2        0   {l}-{U}
       2        0   {n}-{m}
       2        0   {r}-{TF}
       2        0   {t}-{(}
       2        0   {t}-{}
       2        0   {v}-{yw}
       2        0   {v}-{y}
       2        0   {y}-{, }
       2        0   {ze}-{₹Z}
       2        0   {{}-{(}
       2        0   {}-{!}
       2        0   {}-{P}
       2        0   {}-{S}
       2        0   {}-{[}
       2        0   {}-{\}
       2        0   {}-{_ }
       2        0   {}-{°}
       2        0   {}-{—}
       2        0   {}-{⁰}
       2        0   {}-{⁴}
       2        0   {}t}-{H}
       2        0   {}}-{)}
       2        0   {³ }-{¾.}
       2        0   {³ }-{¾}
       2        0   {³}-{}
       2        0   {³}-{¹}
       2        0   {³}-{¾}
       2        0   {·}-{.}
       2        0   {¹}-{’}
       2        0   {¾}-{¼}
       2        0   {’s}-{*}
       2        0   {⁰}-{}
       2        0   {⁴}-{⁶}
       2        0   {⁵}-{⁶}
       2        0   {⁵”}-{⁸}
       2        0   {⁸}-{³}
       1        1   {}-{~}
       1        0   { }-{.}
       1        0   { }-{A}
       1        0   { }-{L}
       1        0   { }-{m}
       1        0   { }-{³}
       1        0   {!}-{"}
       1        0   {!}-{/}
       1        0   {"}-{”}
       1        0   {(}-{K}
       1        0   {)}-{J}
       1        0   {)}-{}
       1        0   {*}-{1}
       1        0   {*}-{t}
       1        0   {*}-{}
       1        0   {-}-{ }
       1        0   {-}-{.}
