ocreval Accuracy Report Version 7.0
-----------------------------------
  314118   Characters
    3725   Errors
   98.81%  Accuracy

       0   Reject Characters
       0   Suspect Markers
       0   False Marks
    0.00%  Characters Marked
   98.81%  Accuracy After Correction

     Ins    Subst      Del   Errors
       0        0        0        0   Marked
    2765      533      427     3725   Unmarked
    2765      533      427     3725   Total

   Count   Missed   %Right
   46746      243    99.48   ASCII Spacing Characters
   23184     2556    88.98   ASCII Special Symbols
   12411       36    99.71   ASCII Digits
   79632       92    99.88   ASCII Uppercase Letters
  144900      131    99.91   ASCII Lowercase Letters
    4284       58    98.65   Latin1 Special Symbols
    1323       97    92.67   General Punctuation
    1134       85    92.50   Superscripts and Subscripts
     252        0   100.00   Currency Symbols
     252        0   100.00   Letterlike Symbols
  314118     3298    98.95   Total

  Errors   Marked   Correct-Generated
    2261        0   {------------------------...}-{}
     174        0   { }-{}
     120        0   {...}-{…}
     115        0   {}-{ }
      82        0   {CE1897 AUSTRALIA Agency ...}-{}
      54        0   {’}-{'}
      31        0   {⁰}-{°}
      25        0   {/}-{ }
      21        0   {I}-{l}
      21        0   {}-{Superscript Four⁵¹ |...}
      19        0   { n⁵ = n x n x n x n}-{}
      19        0   {}-{n⁵ = n x n x n x n<\n>}
      17        0   {}-{'}
      17        0   {}-{¼}
      14        0   {O}-{0}
      12        0   {_}-{ }
      11        0   {\}-{ }
      11        0   {}-{,}
      10        0   { -}-{.}
      10        0   {.}-{…}
      10        0   {r ⁴ | | su}-{}
      10        0   {³}-{⁵}
       9        0   {*987968CC}-{}
       9        0   {}-{"}
       9        0   {}-{I}
       9        0   {}-{…}
       9        0   {}-{⁵}
       9        0   {³ -}-{3.}
       8        0   { ...}-{}
       8        0   {..}-{…}
       8        0   {\ }-{}
       8        0   {\}-{}
       8        0   {cript Fo}-{}
       8        0   {}-{.}
       8        0   {}-{³}
       8        0   {· }-{}
       8        0   {—}-{}
       7        0   {⁵}-{³}
       6        0   { = n x}-{}
       6        0   {9}-{0}
       6        0   {s}-{}
       6        0   {v_}-{y }
       6        0   {}-{l}
       6        0   {}-{⁶}
       6        0   {“⁵” }-{4t5/½<\n>}
       6        0   {“⁵” }-{cc g³<\n>}
       6        0   {⁰}-{%}
       5        0   {"}-{'}
       5        0   {"}-{”}
       5        0   {1}-{I}
       5        0   {J}-{]}
       5        0   {Super}-{}
       5        0   {h}-{b}
       5        0   {}-{a}
       5        0   {}-{t}
       5        0   {}-{®}
       5        0   {}-{°}
       5        0   {“⁵” }-{t4t5<\n>}
       5        0   {“⁵” }-{«6 5<\n>}
       5        0   {“⁵” }-{«6 g<\n>}
       4        0   {'}-{’}
       4        0   {/}-{}
       4        0   {4}-{}
       4        0   {rscr}-{TSCT}
       4        0   {}-{0}
       4        0   {}-{W}
       4        0   {}-{n X<\n>}
       4        0   {}-{w}
       4        0   {}-{y}
       4        0   {}-{¾}
       4        0   {}-{’}
       4        0   {}-{⁰}
       4        0   {¥}-{Y}
       4        0   {³ }-{¾}
       4        0   {³}-{3}
       4        0   {½}-{¼}
       4        0   {“⁵” }-{« 5<\n>}
       4        0   {“⁵” }-{« g<\n>}
       4        0   {“⁵”}-{cc 5}
       4        0   {”}-{}
       4        0   {⁰}-{"}
       4        0   {⁴}-{³}
       4        0   {⁸}-{⁶}
       3        0   { ——}-{}
       3        0   { …}-{...}
       3        0   {.}-{}
       3        0   {//w}-{ wn}
       3        0   {/¹ }-{ ¼}
       3        0   {0}-{O}
       3        0   {1}-{T}
       3        0   {H}-{I}
       3        0   {I}-{1}
       3        0   {I}-{L}
       3        0   {s}-{S}
       3        0   {t}-{H}
       3        0   {v}-{w}
       3        0   {}-{%}
       3        0   {}-{?}
       3        0   {}-{K}
       3        0   {}-{U}
       3        0   {}-{]}
       3        0   {}-{b}
       3        0   {}-{f}
       3        0   {}-{u}
       3        0   {}-{»³<\n>}
       3        0   {}-{⁹}
       3        0   {³ -}-{¾}
       3        0   {³}-{⁸}
       3        0   {·}-{•}
       3        0   {¾}-{¼}
       3        0   {”}-{"}
       3        0   {⁴}-{⁶}
       2        0   { -}-{}
       2        0   { -}-{¾.}
       2        0   { :}-{}
       2        0   { n}-{n⁹}
       2        0   { }-{.}
       2        0   {$}-{S}
       2        0   {$}-{s}
       2        0   {%}-{⁰®}
       2        0   {'}-{}
       2        0   {+}-{4 }
       2        0   {-}-{.}
       2        0   {-}-{}
       2        0   {.}-{,}
       2        0   {//}-{ }
       2        0   {/}-{_ }
       2        0   {/¹}-{ ¼}
       2        0   {/¹}-{}
       2        0   {0}-{o}
       2        0   {1}-{TE}
       2        0   {A'}-{.Y}
       2        0   {E}-{}
       2        0   {F}-{1 }
       2        0   {I.}-{L}
       2        0   {It}-{H}
       2        0   {I}-{}
       2        0   {J}-{)]}
       2        0   {L}-{I.}
       2        0   {L}-{U}
       2        0   {T_}-{F }
       2        0   {U}-{l }
       2        0   {\"}-{ “}
       2        0   {e}-{c}
       2        0   {i}-{t}
       2        0   {l}-{L}
       2        0   {x}-{}
       2        0   {y}-{, }
       2        0   {ze}-{XZ}
       2        0   {{}-{f£}
       2        0   {}-{)}
       2        0   {}-{. }
       2        0   {}-{1}
       2        0   {}-{E}
       2        0   {}-{L}
       2        0   {}-{O}
       2        0   {}-{\}
       2        0   {}-{c}
       2        0   {}-{i}
       2        0   {}-{s}
       2        0   {}-{x}
       2        0   {}-{{}
       2        0   {}-{·}
       2        0   {}-{½}
       2        0   {}-{⁷}
       2        0   {§§}-{88}
       2        0   {¹}-{⁵}}
       2        0   {¼ }-{¾}
       2        0   {’s}-{*}
       2        0   {⁰.}-{%}
       2        0   {⁴ }-{}
       2        0   {⁴}-{³¹}
       2        0   {⁴}-{¹}
       2        0   {⁹}-{’}
       1        0   {!}-{J}
       1        0   {"}-{“}
       1        0   {%}-{®}
       1        0   {%}-{¾}
       1        0   {(}-{{}
       1        0   {*}-{}
       1        0   {*}-{¹}
       1        0   {,}-{.}
       1        0   {-}-{ }
       1        0   {-}-{—}
       1        0   {.}-{A}
       1        0   {.}-{L}
       1        0   {1}-{n}
       1        0   {5}-{§}
       1        0   {:}-{#}
       1        0   {@}-{©}
       1        0   {E}-{A}
       1        0   {E}-{L}
       1        0   {F}-{1}
       1        0   {G}-{E}
       1        0   {I}-{H}
       1        0   {I}-{|}
       1        0   {J}-{!}
       1        0   {J}-{j}
       1        0   {L}-{E}
       1        0   {L}-{I}
       1        0   {S}-{s}
       1        0   {]}-{}
       1        0   {_}-{L}
       1        0   {d}-{a}
       1        0   {e}-{g}
       1        0   {f}-{J}
       1        0   {l}-{U}
       1        0   {l}-{}
       1        0   {n}-{W}
       1        0   {n}-{m}
       1        0   {n}-{w}
       1        0   {p}-{D}
       1        0   {r}-{n}
       1        0   {t}-{I}
       1        0   {t}-{U}
       1        0   {t}-{u}
       1        0   {t}-{}
       1        0   {u}-{a}
       1        0   {u}-{w}
       1        0   {v}-{V}
       1        0   {v}-{y}
       1        0   {y}-{V}
       1        0   {{}-{(}
       1        0   {{}-{[}
       1        0   {}-{!}
       1        0   {}-{2}
       1        0   {}-{3}
       1        0   {}-{8}
       1        0   {}-{=}
       1        0   {}-{A}
       1        0   {}-{C}
       1        0   {}-{F}
       1        0   {}-{H}
       1        0   {}-{T}
       1        0   {}-{V}
       1        0   {}-{X}
       1        0   {}-{Y}
       1        0   {}-{Z}
       1        0   {}-{e}
       1        0   {}-{m}
       1        0   {}-{n}
       1        0   {}-{o}
       1        0   {}-{q}
       1        0   {}-{r}
       1        0   {}-{v}
       1        0   {}-{§}
       1        0   {}-{©}
       1        0   {}-{²}
       1        0   {}-{—}
       1        0   {}-{‘}
       1        0   {}-{“}
       1        0   {}-{”}
       1        0   {}-{⁴}
       1        0   {}-{™}
       1        0   {©}-{c}
       1        0   {²}-{}
       1        0   {²}-{’}
       1        0   {³}-{·}
       1        0   {³}-{¹}
       1        0   {·}-{.}
       1        0   {¹}-{!}
       1        0   {»}-{#}
       1        0   {¼}-{½}
       1        0   {‘}-{'}
       1        0   {‘}-{}
       1        0   {’}-{‘}
       1        0   {’}-{⁵}
       1        0   {”}-{*}
       1        0   {”}-{‘}
       1        0   {”}-{“}
       1        0   {”}-{⁵}
       1        0   {⁰}-{⁹}
       1        0   {⁴}-{⁵}
       1        0   {⁵}-{'}
       1        0   {⁵}-{⁹}
       1        0   {⁸}-{®}
