ocreval Accuracy Report Version 7.0
-----------------------------------
  314118   Characters
    4463   Errors
   98.58%  Accuracy

       3   Reject Characters
       0   Suspect Markers
       0   False Marks
    0.00%  Characters Marked
   98.58%  Accuracy After Correction

     Ins    Subst      Del   Errors
       0        2        1        3   Marked
    2881      871      708     4460   Unmarked
    2881      873      709     4463   Total

   Count   Missed   %Right
   46746      289    99.38   ASCII Spacing Characters
   23184     2685    88.42   ASCII Special Symbols
   12411       48    99.61   ASCII Digits
   79632      142    99.82   ASCII Uppercase Letters
  144900      154    99.89   ASCII Lowercase Letters
    4284      106    97.53   Latin1 Special Symbols
    1323      122    90.78   General Punctuation
    1134      204    82.01   Superscripts and Subscripts
     252        4    98.41   Currency Symbols
     252        0   100.00   Letterlike Symbols
  314118     3754    98.80   Total

  Errors   Marked   Correct-Generated
    2261        0   {------------------------...}-{}
     205        0   {}-{ }
     194        0   { }-{}
     144        0   {...}-{…}
      82        0   {CE1897 AUSTRALIA Agency ...}-{}
      55        0   {⁰}-{°}
      50        0   {’}-{'}
      47        0   {I}-{l}
      31        0   {}-{.}
      29        0   {.}-{…}
      26        0   {/}-{ }
      25        0   {⁹}-{?}
      24        0   {}-{I}
      23        0   {.}-{}
      21        0   {}-{'}
      20        0   {}-{Superscript Four³ |<\n>}
      20        0   {}-{l}
      20        0   {}-{n⁵ = n x nh x n ½ n...}
      19        0   { n⁵ = n x n x n x n}-{}
      18        0   { …}-{}
      17        0   {'}-{’}
      17        0   {y}-{v}
      16        0   {”}-{"}
      15        0   {³ -}-{3.}
      15        0   {⁰}-{%}
      14        0   {/}-{}
      14        0   {}-{L}
      14        0   {}-{u}
      14        0   {}-{¼}
      14        0   {⁴ }-{}
      13        0   {}-{r}
      13        0   {³}-{⁵}
      12        0   {\}-{ }
      12        0   {}-{K}
      11        0   {_}-{ }
      11        0   {}-{?}
      11        0   {³}-{3}
      11        0   {⁵}-{³}
      10        0   {r ⁴ | | su}-{}
      10        0   {}-{,}
      10        0   {}-{½}
      10        0   {}-{’}
       9        0   {*987968CC}-{}
       9        0   {0}-{O}
       9        0   {J}-{]}
       9        0   {³ -}-{3}
       9        0   {⁵}-{⁸}
       8        0   { -}-{.}
       8        0   { …}-{..}
       8        0   {/¹}-{ ¼}
       8        0   {9}-{0}
       8        0   {O}-{0}
       8        0   {\ }-{}
       8        0   {\}-{}
       8        0   {cript Fo}-{}
       8        0   {h}-{b}
       8        0   {}-{"}
       8        0   {}-{:}
       8        0   {}-{t}
       7        0   {----}-{.......}
       7        0   {I}-{L}
       7        0   {—}-{}
       6        0   { = n x}-{}
       6        0   {"}-{'}
       6        0   {%}-{⁰}
       6        0   {1}-{I}
       6        0   {s}-{S}
       6        0   {}-{)}
       6        0   {}-{O}
       6        0   {}-{Y}
       6        0   {}-{i}
       6        0   {}-{³}
       6        0   {}-{⁰}
       6        0   {}-{⁵}
       6        0   {¥}-{Y}
       6        0   {¹}-{}
       6        0   {‘}-{}
       6        0   {“⁵” }-{«¢ 5»<\n>}
       6        0   {“⁵” }-{«¢(5><\n>}
       6        0   {⁷}-{’}
       5        0   {"}-{”}
       5        0   {-----}-{.....}
       5        0   {-}-{}
       5        0   {E}-{L}
       5        0   {Super}-{}
       5        0   {}-{A}
       5        0   {}-{N}
       5        0   {}-{v}
       5        0   {¹}-{'}
       5        0   {“⁵” }-{tt5%<\n>}
       5        0   {“⁵” }-{tt5+<\n>}
       5        0   {“⁵” }-{¢¢§»<\n>}
       5        0   {⁰}-{⁹}
       4        0   { ...}-{}
       4        0   { x n}-{}
       4        0   {%}-{½}
       4        0   {+}-{J 4 }
       4        0   {-}-{.}
       4        0   {//}-{ }
       4        0   {A'}-{.Y}
       4        0   {G}-{(i}
       4        0   {m}-{wn}
       4        0   {}-{%}
       4        0   {}-{(}
       4        0   {}-{0}
       4        0   {}-{@}
       4        0   {}-{S}
       4        0   {}-{n X<\n>}
       4        0   {}-{p}
       4        0   {}-{°}
       4        0   {}-{…}
       4        0   {³ }-{¾}
       4        0   {¼}-{½}
       4        0   {½}-{¼}
       4        0   {“⁵” }-{‘¢§<\n>}
       4        0   {“⁵”}-{©¢ 5}
       4        0   {⁰}-{"}
       4        0   {⁵ }-{³}
       4        0   {⁵ }-{⁹}
       4        0   {⁸}-{⁹}
       4        0   {€}-{C}
       3        0   { ——}-{}
       3        0   {$}-{S}
       3        0   {'}-{}
       3        0   {---}-{...}
       3        0   {H}-{I}
       3        0   {I}-{T}
       3        0   {I}-{}
       3        0   {T_T}-{F F}
       3        0   {T}-{E}
       3        0   {[}-{l}
       3        0   {_{}-{-¥£}
       3        0   {o}-{O}
       3        0   {x}-{X}
       3        0   {}-{. 5}
       3        0   {}-{V}
       3        0   {}-{a}
       3        0   {}-{e}
       3        0   {}-{¢}
       3        0   {}-{§9<\n>}
       3        0   {}-{¾}
       3        0   {³ -}-{¾}
       3        0   {³}-{⁹}
       3        0   {·}-{}
       3        0   {¾}-{¼}
       3        0   {“⁵”}-{©¢c}
       3        0   {…}-{...}
       3        0   {⁶}-{⁰}
       3        0   {⁸}-{⁶}
       3        0   {⁹}-{’}
       2        2   {”}-{~}
       2        0   { -}-{}
       2        0   { |}-{}
       2        0   { }-{/_}
       2        0   { ©}-{©e}
       2        0   {"I}-{1}
       2        0   {"}-{''}
       2        0   {"}-{“}
       2        0   {%}-{⁰0}
       2        0   {*}-{"}
       2        0   {..}-{…}
       2        0   {.w}-{Av}
       2        0   {.}-{……}
       2        0   {/}-{ [}
       2        0   {/}-{] }
       2        0   {0}-{o}
       2        0   {1-}-{TA}
       2        0   {1}-{T}
       2        0   {44}-{+}
       2        0   {>>}-{==}
       2        0   {EX}-{I}
       2        0   {E}-{1i}
       2        0   {F}-{l }
       2        0   {I.}-{L}
       2        0   {It}-{H}
       2        0   {I}-{1}
       2        0   {J}-{)}
       2        0   {L}-{I.}
       2        0   {L}-{l}
       2        0   {M}-{XI}
       2        0   {M}-{\f}
       2        0   {T}-{11}
       2        0   {T}-{F}
       2        0   {U}-{l }
       2        0   {_}-{V }
       2        0   {d}-{a}
       2        0   {e}-{c}
       2        0   {l}-{}
       2        0   {m}-{nn}
       2        0   {m}-{n}
       2        0   {v}-{n}
       2        0   {v}-{w}
       2        0   {w}-{Av}
       2        0   {w}-{av}
       2        0   {x}-{}
       2        0   {y}-{; }
