ocreval Accuracy Report Version 7.0
-----------------------------------
  314118   Characters
    4120   Errors
   98.69%  Accuracy

       1   Reject Characters
       0   Suspect Markers
       0   False Marks
    0.00%  Characters Marked
   98.69%  Accuracy After Correction

     Ins    Subst      Del   Errors
       0        1        0        1   Marked
    2852      712      555     4119   Unmarked
    2852      713      555     4120   Total

   Count   Missed   %Right
   46746      263    99.44   ASCII Spacing Characters
   23184     2696    88.37   ASCII Special Symbols
   12411       57    99.54   ASCII Digits
   79632      134    99.83   ASCII Uppercase Letters
  144900      135    99.91   ASCII Lowercase Letters
    4284       57    98.67   Latin1 Special Symbols
    1323       75    94.33   General Punctuation
    1134      148    86.95   Superscripts and Subscripts
     252        0   100.00   Currency Symbols
     252        0   100.00   Letterlike Symbols
  314118     3565    98.87   Total

  Errors   Marked   Correct-Generated
    2261        0   {------------------------...}-{}
     217        0   {}-{ }
     184        0   { }-{}
     114        0   {...}-{…}
      82        0   {CE1897 AUSTRALIA Agency ...}-{}
      72        0   {..}-{…}
      59        0   {⁰}-{°}
      40        0   { ...}-{}
      33        0   {I}-{l}
      30        0   {/}-{ }
      29        0   {’}-{'}
      23        0   {9}-{0}
      20        0   {}-{n⁵ s= n x n x n x n...}
      19        0   { n⁵ = n x n x n x n}-{}
      19        0   {}-{Superscript Four |<\n>}
      18        0   {a}-{n}
      18        0   {}-{I}
      17        0   {'}-{’}
      17        0   {.}-{}
      15        0   {}-{'}
      14        0   {J}-{]}
      14        0   {O}-{0}
      14        0   {⁰}-{%}
      13        0   {⁵}-{⁸}
      12        0   {\}-{ }
      12        0   {_}-{ }
      12        0   {}-{³}
      11        0   {}-{l}
      10        0   {r ⁴ | | su}-{}
       9        0   {*987968CC}-{}
       9        0   {.}-{…}
       9        0   {0}-{O}
       8        0   { -}-{.}
       8        0   {\ }-{}
       8        0   {\}-{}
       8        0   {cript Fo}-{}
       8        0   {}-{]}
       8        0   {}-{½}
       8        0   {}-{’}
       8        0   {“⁵” }-{«5<\n>}
       8        0   {⁴ }-{}
       7        0   {}-{0}
       7        0   {}-{n}
       7        0   {}-{¼}
       7        0   {³}-{3}
       7        0   {—}-{}
       7        0   {“⁵” }-{tt5/++<\n>}
       7        0   {⁵}-{³}
       6        0   { = n x}-{}
       6        0   {"}-{'}
       6        0   {}-{.}
       6        0   {}-{?}
       6        0   {}-{w}
       6        0   {³}-{⁸}
       6        0   {“⁵” }-{«6 5»<\n>}
       5        0   {"}-{”}
