ocreval Accuracy Report Version 7.0
-----------------------------------
  314118   Characters
    4215   Errors
   98.66%  Accuracy

       7   Reject Characters
       0   Suspect Markers
       0   False Marks
    0.00%  Characters Marked
   98.66%  Accuracy After Correction

     Ins    Subst      Del   Errors
       0        3        5        8   Marked
    2928      785      494     4207   Unmarked
    2928      788      499     4215   Total

   Count   Missed   %Right
   46746      312    99.33   ASCII Spacing Characters
   23184     2647    88.58   ASCII Special Symbols
   12411       46    99.63   ASCII Digits
   79632      131    99.84   ASCII Uppercase Letters
  144900      210    99.86   ASCII Lowercase Letters
    4284      117    97.27   Latin1 Special Symbols
    1323       92    93.05   General Punctuation
    1134      161    85.80   Superscripts and Subscripts
     252        0   100.00   Currency Symbols
     252        0   100.00   Letterlike Symbols
  314118     3716    98.82   Total

  Errors   Marked   Correct-Generated
    2261        0   {------------------------...}-{}
     206        0   { }-{}
     132        0   {}-{ }
      82        0   {CE1897 AUSTRALIA Agency ...}-{}
      75        0   {...}-{…}
      61        0   {⁰}-{°}
      33        0   {.}-{}
      32        0   {I}-{l}
      32        0   {· }-{}
      30        0   {a}-{n}
      29        0   {/}-{ }
      29        0   {’}-{'}
      22        0   {.}-{…}
      21        0   {'}-{’}
      20        0   {}-{Superscript Four³ |<\n>}
      20        0   {}-{½}
      19        0   { n⁵ = n x n x n x n}-{}
      19        0   {}-{n⁵ = n x n x n x n<\n>}
      18        0   {³}-{⁵}
      17        0   {}-{'}
      16        0   { ...}-{}
      16        0   {}-{H}
      16        0   {¼}-{½}
      15        0   {³ -}-{3.}
      14        0   {⁴ }-{}
      13        0   {J}-{]}
      12        0   {\}-{ }
      12        0   {”}-{"}
      11        0   {_}-{ }
      11        0   {}-{.}
      10        0   {----------}-{..........}
      10        0   {---------}-{..........}
      10        0   {..}-{…}
      10        0   {O}-{0}
      10        0   {r ⁴ | | su}-{}
      10        0   {}-{…}
       9        0   {*987968CC}-{}
       9        0   {/}-{}
       9        0   {0}-{O}
       9        0   {\}-{}
       9        0   {}-{0}
       9        0   {}-{K}
       9        0   {}-{Y}
       9        0   {⁰}-{%}
       8        0   { -}-{.}
       8        0   { …}-{..}
       8        0   {1-}-{T}
       8        0   {I}-{H}
       8        0   {\ }-{}
       8        0   {cript Fo}-{}
       8        0   {}-{’}
       8        0   {³}-{3}
       8        0   {⁵}-{⁸}
       7        0   {'}-{}
       7        0   {h}-{b}
       7        0   {}-{-}
       7        0   {}-{l}
       7        0   {}-{⁵}
       7        0   {}-{⁶}
       7        0   {³}-{}
       6        0   { = n x}-{}
       6        0   {"}-{'}
       6        0   {/¹ }-{ ¼}
       6        0   {9}-{0}
       6        0   {It}-{H}
       6        0   {I}-{1}
       6        0   {I}-{L}
       6        0   {o}-{O}
       6        0   {s}-{S}
       6        0   {s}-{}
       6        0   {}-{L}
       6        0   {}-{]}
       6        0   {}-{m}
       6        0   {³ -}-{¾.}
       6        0   {³ }-{¾}
       6        0   {—}-{}
       6        0   {“⁵” }-{©c g9<\n>}
       6        0   {“⁵” }-{«¢ 5»<\n>}
       6        0   {⁸}-{⁶}
       5        0   {0}-{o}
