ocreval Accuracy Report Version 7.0
-----------------------------------
  314118   Characters
    3820   Errors
   98.78%  Accuracy

       0   Reject Characters
       0   Suspect Markers
       0   False Marks
    0.00%  Characters Marked
   98.78%  Accuracy After Correction

     Ins    Subst      Del   Errors
       0        0        0        0   Marked
    2815      508      497     3820   Unmarked
    2815      508      497     3820   Total

   Count   Missed   %Right
   46746      335    99.28   ASCII Spacing Characters
   23184     2503    89.20   ASCII Special Symbols
   12411       40    99.68   ASCII Digits
   79632       98    99.88   ASCII Uppercase Letters
  144900      118    99.92   ASCII Lowercase Letters
    4284       47    98.90   Latin1 Special Symbols
    1323       91    93.12   General Punctuation
    1134       90    92.06   Superscripts and Subscripts
     252        1    99.60   Currency Symbols
     252        0   100.00   Letterlike Symbols
  314118     3323    98.94   Total

  Errors   Marked   Correct-Generated
    2261        0   {------------------------...}-{}
     260        0   { }-{}
      97        0   {}-{ }
      82        0   {CE1897 AUSTRALIA Agency ...}-{}
      72        0   {...}-{…}
      46        0   {’}-{'}
      28        0   {..}-{…}
      23        0   {I}-{l}
      20        0   {/}-{ }
      20        0   {}-{'}
      20        0   {}-{I}
      20        0   {}-{n⁵ =s n x n x n x n...}
      19        0   { n⁵ = n x n x n x n}-{}
      19        0   {}-{Superscript Four |<\n>}
      19        0   {⁰}-{%}
      16        0   {}-{½}
      16        0   {⁰}-{°}
      14        0   {9}-{0}
      13        0   {J}-{]}
      13        0   {O}-{0}
      13        0   {}-{E}
      12        0   { ...}-{}
      12        0   {}-{⁸}
      12        0   {³ }-{¾}
      11        0   {\}-{ }
      11        0   {}-{"}
      11        0   {⁵}-{⁸}
      10        0   {r ⁴ | | su}-{}
      10        0   {}-{y}
      10        0   {}-{…}
      10        0   {⁵}-{³}
       9        0   {*987968CC}-{}
       9        0   {}-{.}
       8        0   {.}-{…}
       8        0   {\ }-{}
       8        0   {\}-{}
       8        0   {cript Fo}-{}
       8        0   {}-{,}
       8        0   {}-{-}
       8        0   {}-{]}
       8        0   {}-{a}
       8        0   {}-{’}
       8        0   {³}-{⁵}
       7        0   {'}-{’}
       7        0   {_}-{ }
       7        0   {}-{?}
       7        0   {}-{W}
       7        0   {}-{i}
       7        0   {—}-{}
       7        0   {”}-{"}
       6        0   { -}-{¾.}
       6        0   { = n x}-{}
       6        0   {.}-{}
       6        0   {/}-{}
       6        0   {}-{l}
       6        0   {}-{¾}
       5        0   {1}-{I}
       5        0   {I}-{|}
       5        0   {Super}-{}
       5        0   {}-{!}
       5        0   {}-{K}
       5        0   {}-{Y}
       5        0   {}-{n Xx<\n>}
       5        0   {}-{r}
       5        0   {}-{⁰}
       5        0   {}-{⁶}
       5        0   {¥}-{Y}
       5        0   {“⁵” }-{4t5½<\n>}
       5        0   {“⁵” }-{tt5+<\n>}
       5        0   {“⁵” }-{¢c 3<\n>}
       5        0   {“⁵” }-{«6 5<\n>}
       4        0   {$}-{S}
       4        0   {_}-{/ }
       4        0   {c}-{e}
       4        0   {h}-{b}
       4        0   {n}-{m}
       4        0   {}-{%}
       4        0   {}-{0}
       4        0   {}-{3x³<\n>}
       4        0   {}-{:}
       4        0   {}-{N}
       4        0   {}-{®}
       4        0   {}-{³}
       4        0   {}-{”}
       4        0   {¼}-{½}
       4        0   {“⁵” }-{«5<\n>}
       4        0   {“⁵” }-{«6<\n>}
       4        0   {“⁵” }-{«<\n>}
       4        0   {“⁵”}-{€¢ 5}
       4        0   {⁵ }-{⁹}
       3        0   { -}-{¾..}
       3        0   { ——}-{}
       3        0   { …}-{...}
       3        0   {"}-{'}
       3        0   {"}-{”}
       3        0   {/¹ }-{ ¼}
       3        0   {1}-{T}
       3        0   {E}-{I :}
       3        0   {H}-{I}
       3        0   {I}-{1}
       3        0   {v_}-{y/ }
       3        0   {v}-{w}
       3        0   {x}-{X}
       3        0   {}-{. 1}
       3        0   {}-{F}
       3        0   {}-{\}
       3        0   {}-{c}
       3        0   {}-{s}
       3        0   {}-{x}
       3        0   {}-{⁵}
       3        0   {}-{⁹}
       3        0   {©}-{¢}
       3        0   {³ -}-{¾.}
       3        0   {³ -}-{¾}
       3        0   {³}-{⁸}
       3        0   {⁰}-{"}
       2        0   { :}-{}
       2        0   { n}-{m}
       2        0   { n}-{n³}
       2        0   { }-{¾.}
       2        0   {'}-{}
       2        0   {-t}-{+}
       2        0   {. }-{}
       2        0   {//}-{ w}
       2        0   {//}-{ }
       2        0   {/¹}-{ ¼}
       2        0   {0}-{O}
       2        0   {0}-{o}
       2        0   {4}-{}
       2        0   {A'}-{.Y}
       2        0   {F}-{1 }
       2        0   {I.}-{L}
       2        0   {I}-{}
       2        0   {J}-{)]}
       2        0   {L}-{I.}
       2        0   {T_}-{F }
       2        0   {U}-{l }
       2        0   {\}-{ ⁰}
       2        0   {_}-{ '}
       2        0   {s}-{S$}
       2        0   {s}-{S}
       2        0   {t}-{}
       2        0   {y}-{, }
       2        0   {ze}-{Xg}
       2        0   {}-{ 1}
       2        0   {}-{2}
       2        0   {}-{A}
       2        0   {}-{EL}
       2        0   {}-{H}
       2        0   {}-{L}
       2        0   {}-{f}
       2        0   {}-{m}
       2        0   {}-{t}
       2        0   {}-{u}
       2        0   {}-{w}
       2        0   {}-{{}
       2        0   {}-{°}
       2        0   {}-{¹}
       2        0   {}-{¼}
       2        0   {}-{‘}
       2        0   {}-{•}
       2        0   {³ }-{3.}
       2        0   {³ }-{¾.}
       2        0   {³}-{3}
       2        0   {³}-{3¾}
       2        0   {³}-{¾}
       2        0   {³}-{⁸⁵}
       2        0   {¼ }-{¾}
       2        0   {‘}-{'}
       2        0   {‘}-{}
       2        0   {“⁵}-{"³}
       2        0   {”}-{*"}
       2        0   {”}-{}
       2        0   {⁰}-{0}
       2        0   {⁴}-{¹}
       2        0   {⁵ }-{’}
       2        0   {⁶}-{⁸}
       2        0   {⁹}-{’}
       1        0   { }-{,}
       1        0   { }-{.}
       1        0   { }-{/}
       1        0   { }-{¼}
       1        0   { }-{¾}
       1        0   {$}-{s}
       1        0   {*}-{¹}
       1        0   {-}-{ }
       1        0   {-}-{.}
       1        0   {-}-{}
       1        0   {.}-{,}
       1        0   {1}-{t}
       1        0   {5}-{§}
       1        0   {:}-{}
       1        0   {@}-{®}
       1        0   {E}-{1}
       1        0   {E}-{I}
