ocreval Accuracy Report Version 7.0
-----------------------------------
  314118   Characters
    3579   Errors
   98.86%  Accuracy

       2   Reject Characters
       0   Suspect Markers
       0   False Marks
    0.00%  Characters Marked
   98.86%  Accuracy After Correction

     Ins    Subst      Del   Errors
       0        0        2        2   Marked
    2705      484      388     3577   Unmarked
    2705      484      390     3579   Total

   Count   Missed   %Right
   46746      253    99.46   ASCII Spacing Characters
   23184     2459    89.39   ASCII Special Symbols
   12411       38    99.69   ASCII Digits
   79632       91    99.89   ASCII Uppercase Letters
  144900      135    99.91   ASCII Lowercase Letters
    4284       39    99.09   Latin1 Special Symbols
    1323       89    93.27   General Punctuation
    1134       84    92.59   Superscripts and Subscripts
     252        1    99.60   Currency Symbols
     252        0   100.00   Letterlike Symbols
  314118     3189    98.98   Total

  Errors   Marked   Correct-Generated
    2261        0   {------------------------...}-{}
     163        0   { }-{}
     112        0   {}-{ }
      82        0   {CE1897 AUSTRALIA Agency ...}-{}
      36        0   {’}-{'}
      27        0   {/}-{ }
      26        0   {I}-{l}
      21        0   {}-{'}
      20        0   {. }-{}
      20        0   {}-{n⁵ =s n x n x n x n...}
      19        0   { n⁵ = n x n x n x n}-{}
      19        0   {}-{Superscript Four |<\n>}
      17        0   {'}-{’}
      16        0   {9}-{0}
      15        0   {⁵}-{³}
      14        0   {· }-{}
      13        0   {_}-{ }
      12        0   { -}-{¾.}
      12        0   {\}-{ }
      12        0   {}-{,}
      12        0   {}-{³}
      11        0   {'}-{}
      11        0   {h}-{b}
      10        0   {r ⁴ | | su}-{}
      10        0   {}-{⁸}
      10        0   {—}-{}
       9        0   {*987968CC}-{}
       9        0   {O}-{0}
       8        0   {.}-{}
       8        0   {\}-{}
       8        0   {cript Fo}-{}
       8        0   {}-{Y}
       8        0   {⁰}-{%}
       8        0   {⁵ }-{³}
       7        0   {"}-{'}
       7        0   {}-{.}
       7        0   {}-{L}
       7        0   {¥}-{Y}
       7        0   {”}-{"}
       7        0   {⁵}-{⁸}
       6        0   { -}-{.}
       6        0   { = n x}-{}
       6        0   { }-{¾.}
       6        0   { …}-{...}
       6        0   {I.}-{L}
       6        0   {\ }-{}
       6        0   {v}-{w}
       6        0   {}-{a}
       6        0   {}-{l}
       6        0   {³ -}-{¾.}
       5        0   {Super}-{}
       5        0   {i}-{t}
       5        0   {}-{F}
       5        0   {}-{N}
       5        0   {}-{]}
       5        0   {}-{n Xx<\n>}
       5        0   {“⁵” }-{4t5/<\n>}
       5        0   {“⁵” }-{tt5/<\n>}
       5        0   {“⁵” }-{«( 5<\n>}
       5        0   {“⁵” }-{«6 g<\n>}
       5        0   {“⁵” }-{«« 5<\n>}
       5        0   {⁰}-{°}
       4        0   {"}-{”}
       4        0   {%}-{½}
       4        0   {//}-{ }
       4        0   {1}-{I}
       4        0   {E}-{1 .A}
       4        0   {I}-{}
       4        0   {}-{"}
       4        0   {}-{t}
       4        0   {}-{’}
       4        0   {“⁵” }-{cc<\n>}
       4        0   {“⁵” }-{«<\n>}
       4        0   {“⁵”}-{c¢ 5}
       4        0   {”}-{Y}
       4        0   {⁶}-{⁴}
       4        0   {⁸}-{³}
       3        0   { ——}-{}
       3        0   {+}-{J4 }
       3        0   {--}-{...}
       3        0   {-}-{}
       3        0   {H}-{I}
       3        0   {S}-{. ⁶}
       3        0   {i}-{}
       3        0   {n}-{m}
       3        0   {s}-{S}
       3        0   {}-{1}
       3        0   {}-{I}
       3        0   {}-{J}
       3        0   {}-{T}
       3        0   {}-{x³<\n>}
       3        0   {}-{½}
       3        0   {}-{¾}
       3        0   {}-{⁰}
       3        0   {³ -}-{3.}
