ocreval Accuracy Report Version 7.0
-----------------------------------
  314118   Characters
    3995   Errors
   98.73%  Accuracy

       1   Reject Characters
       0   Suspect Markers
       0   False Marks
    0.00%  Characters Marked
   98.73%  Accuracy After Correction

     Ins    Subst      Del   Errors
       0        0        3        3   Marked
    2864      640      488     3992   Unmarked
    2864      640      491     3995   Total

   Count   Missed   %Right
   46746      328    99.30   ASCII Spacing Characters
   23184     2559    88.96   ASCII Special Symbols
   12411       41    99.67   ASCII Digits
   79632      110    99.86   ASCII Uppercase Letters
  144900      116    99.92   ASCII Lowercase Letters
    4284      110    97.43   Latin1 Special Symbols
    1323      111    91.61   General Punctuation
    1134      128    88.71   Superscripts and Subscripts
     252        1    99.60   Currency Symbols
     252        0   100.00   Letterlike Symbols
  314118     3504    98.88   Total

  Errors   Marked   Correct-Generated
    2261        0   {------------------------...}-{}
     234        0   { }-{}
     127        0   {}-{ }
      84        0   { ...}-{}
      82        0   {CE1897 AUSTRALIA Agency ...}-{}
      50        0   {’}-{'}
      45        0   {⁰}-{°}
      34        0   {³}-{⁵}
      30        0   {/}-{ }
      29        0   {I}-{l}
      27        0   {}-{.}
      27        0   {}-{⁵}
      20        0   {}-{Superscript Four⁵ |...}
      19        0   { n⁵ = n x n x n x n}-{}
      19        0   {.}-{}
      19        0   {}-{n⁵ = n x n x n x n<\n>}
      17        0   {.}-{…}
      16        0   {9}-{0}
      15        0   {}-{¼}
      15        0   {”}-{"}
      14        0   {}-{'}
      13        0   {_}-{ }
      12        0   {...}-{…}
      12        0   {O}-{0}
      12        0   {\}-{ }
      11        0   {⁰}-{%}
      10        0   { -}-{.}
      10        0   {r ⁴ | | su}-{}
      10        0   {}-{"}
       9        0   {"}-{'}
       9        0   {'}-{’}
       9        0   {*987968CC}-{}
       9        0   {}-{⁶}
       9        0   {¾}-{¼}
       8        0   {..}-{…}
       8        0   {\ }-{}
       8        0   {\}-{}
       8        0   {cript Fo}-{}
       8        0   {}-{Y}
       8        0   {½}-{¼}
       7        0   {/}-{}
       7        0   {I}-{}
       7        0   {}-{0}
       7        0   {}-{I}
       7        0   {}-{L}
       7        0   {—}-{}
       7        0   {⁸}-{⁶}
       6        0   { = n x}-{}
       6        0   {I.}-{L}
       6        0   {J}-{]}
       6        0   {}-{,}
       6        0   {}-{H}
       6        0   {}-{K}
       6        0   {}-{T}
       6        0   {}-{]}
       6        0   {}-{t}
       6        0   {}-{w}
       6        0   {}-{’}
       6        0   {³ -}-{3.}
