ocreval Accuracy Report Version 7.0
-----------------------------------
  314118   Characters
    3528   Errors
   98.88%  Accuracy

       1   Reject Characters
       0   Suspect Markers
       0   False Marks
    0.00%  Characters Marked
   98.88%  Accuracy After Correction

     Ins    Subst      Del   Errors
       0        0        1        1   Marked
    2685      395      447     3527   Unmarked
    2685      395      448     3528   Total

   Count   Missed   %Right
   46746      269    99.42   ASCII Spacing Characters
   23184     2408    89.61   ASCII Special Symbols
   12411       34    99.73   ASCII Digits
   79632       81    99.90   ASCII Uppercase Letters
  144900      106    99.93   ASCII Lowercase Letters
    4284       34    99.21   Latin1 Special Symbols
    1323       96    92.74   General Punctuation
    1134       52    95.41   Superscripts and Subscripts
     252        0   100.00   Currency Symbols
     252        0   100.00   Letterlike Symbols
  314118     3080    99.02   Total

  Errors   Marked   Correct-Generated
    2261        0   {------------------------...}-{}
     196        0   { }-{}
      97        0   {}-{ }
      82        0   {CE1897 AUSTRALIA Agency ...}-{}
      36        0   {}-{'}
      35        0   {’}-{'}
      27        0   {I}-{l}
      25        0   {/}-{ }
      21        0   {}-{Superscript Four ³ ]...}
      20        0   {}-{n⁵ =s n x n x n x n...}
      19        0   { n⁵ = n x n x n x n}-{}
      15        0   {⁵}-{³}
      14        0   {³ }-{¾}
      14        0   {—}-{}
      13        0   {}-{¾}
      12        0   {\}-{ }
      12        0   {}-{.}
      10        0   {r ⁴ | | su}-{}
      10        0   {}-{]}
       9        0   {'}-{’}
       9        0   {*987968CC}-{}
       9        0   {}-{,}
       9        0   {}-{s}
       9        0   {}-{’}
       9        0   {”}-{"}
       9        0   {…}-{...}
       8        0   { …}-{}
       8        0   {_}-{ }
       8        0   {cript Fo}-{}
       8        0   {}-{..}
       8        0   {}-{⁸}
       7        0   {.}-{}
       7        0   {0}-{O}
       7        0   {\}-{}
       7        0   {}-{y}
       7        0   {}-{³}
       6        0   { = n x}-{}
       6        0   {%}-{¾}
       6        0   {.}-{,}
       6        0   {9}-{0}
       6        0   {I.}-{L}
       6        0   {v_}-{y/ }
       6        0   {}-{?}
       6        0   {}-{l}
       6        0   {³ -}-{¾.}
       6        0   {“⁵” }-{«6 5»<\n>}
       5        0   {"}-{'}
       5        0   {$}-{S}
       5        0   {O}-{0}
       5        0   {Super}-{}
       5        0   {}-{D}
       5        0   {}-{K}
       5        0   {}-{r}
       5        0   {}-{t}
       5        0   {}-{⁵}
       5        0   {}-{⁶}
       5        0   {¥}-{Y}
       5        0   {“⁵” }-{tt5+<\n>}
       5        0   {“⁵” }-{tt5/<\n>}
       5        0   {“⁵” }-{©c g<\n>}
       5        0   {“⁵” }-{«« 5<\n>}
       4        0   { -}-{.}
       4        0   { -}-{¾.}
       4        0   {//}-{ }
       4        0   {1}-{I}
       4        0   {I}-{|}
       4        0   {\ }-{/}
       4        0   {\ }-{}
       4        0   {}-{0}
       4        0   {}-{A}
       4        0   {}-{a}
       4        0   {}-{n X<\n>}
       4        0   {}-{¼}
       4        0   {}-{”}
       4        0   {·}-{}
       4        0   {“⁵” }-{«5<\n>}
       4        0   {“⁵” }-{«5»<\n>}
       4        0   {“⁵”}-{cc $}
       3        0   { ——}-{}
       3        0   { …}-{...}
       3        0   {%}-{½}
       3        0   {'}-{}
       3        0   {1}-{T}
