ocreval Accuracy Report Version 7.0
-----------------------------------
  314118   Characters
    4022   Errors
   98.72%  Accuracy

       0   Reject Characters
       0   Suspect Markers
       0   False Marks
    0.00%  Characters Marked
   98.72%  Accuracy After Correction

     Ins    Subst      Del   Errors
       0        0        0        0   Marked
    2839      649      534     4022   Unmarked
    2839      649      534     4022   Total

   Count   Missed   %Right
   46746      272    99.42   ASCII Spacing Characters
   23184     2636    88.63   ASCII Special Symbols
   12411       55    99.56   ASCII Digits
   79632      111    99.86   ASCII Uppercase Letters
  144900      159    99.89   ASCII Lowercase Letters
    4284       74    98.27   Latin1 Special Symbols
    1323       66    95.01   General Punctuation
    1134      111    90.21   Superscripts and Subscripts
     252        4    98.41   Currency Symbols
     252        0   100.00   Letterlike Symbols
  314118     3488    98.89   Total

  Errors   Marked   Correct-Generated
    2261        0   {------------------------...}-{}
     199        0   { }-{}
     159        0   {...}-{…}
     134        0   {}-{ }
      82        0   {CE1897 AUSTRALIA Agency ...}-{}
      41        0   {⁰}-{°}
      34        0   {I}-{l}
      32        0   {/}-{ }
      24        0   {}-{F}
      23        0   {'}-{’}
      22        0   {}-{¼}
      20        0   {}-{Superscript Four⁵ |...}
      19        0   { n⁵ = n x n x n x n}-{}
      19        0   {}-{n⁵ = n x n x n x n<\n>}
      19        0   {’}-{'}
      18        0   {}-{'}
      15        0   {J}-{]}
      14        0   {0}-{O}
      13        0   {9}-{0}
      13        0   {}-{]}
      13        0   {}-{⁵}
      12        0   {.}-{}
      12        0   {\}-{ }
      12        0   {}-{H}
      12        0   {· }-{}
      12        0   {⁰}-{%}
      11        0   {_}-{ }
      11        0   {}-{⁰}
      10        0   {\}-{}
      10        0   {r ⁴ | | su}-{}
      10        0   {}-{Y}
      10        0   {”}-{"}
       9        0   {*987968CC}-{}
       8        0   {--------}-{........}
       8        0   {\ }-{}
       8        0   {cript Fo}-{}
       8        0   {}-{,}
       8        0   {}-{.}
       8        0   {}-{I}
       8        0   {¥}-{Y}
       8        0   {³}-{3}
       7        0   {}-{K}
       7        0   {}-{³}
       7        0   {}-{½}
       7        0   {³}-{⁵}
       7        0   {“⁵” }-{©c g9³<\n>}
       6        0   { = n x}-{}
       6        0   { …}-{...}
       6        0   {..}-{…}
       6        0   {/}-{}
       6        0   {/¹}-{}
       6        0   {It}-{H}
       6        0   {a}-{u}
       6        0   {r}-{F}
       6        0   {}-{a}
       6        0   {}-{t}
       6        0   {}-{y}
       6        0   {}-{’}
       6        0   {}-{⁶}
       6        0   {½}-{¼}
       6        0   {—}-{}
       6        0   {“⁵”}-{€c 5b]}
       6        0   {⁴ }-{}
       6        0   {⁹}-{°}
       5        0   {.}-{…}
       5        0   {I}-{1}
       5        0   {Super}-{}
       5        0   {s}-{S}
       5        0   {y}-{v}
       5        0   {}-{S}
       5        0   {}-{…}
       5        0   {“⁵” }-{4t5/<\n>}
       5        0   {“⁵” }-{tt5+<\n>}
       5        0   {“⁵” }-{«6 5<\n>}
       5        0   {“⁵” }-{«6g»<\n>}
       4        0   { -}-{.}
       4        0   { -}-{}
       4        0   { ...}-{}
       4        0   {"}-{”}
       4        0   {1}-{I}
       4        0   {4}-{}
       4        0   {I}-{1H}
       4        0   {L}-{I.}
       4        0   {O}-{0}
       4        0   {h}-{b}
       4        0   {n}-{X}
       4        0   {rscr}-{ESCT}
       4        0   {}-{-}
       4        0   {}-{. }
       4        0   {}-{0}
       4        0   {}-{E}
       4        0   {}-{L}
       4        0   {}-{n X<\n>}
       4        0   {}-{s}
       4        0   {}-{w}
       4        0   {¾}-{¼}
       4        0   {“⁵” }-{«(5<\n>}
